,LCPINDEX2,OLINDEX3,SINDEX2,GINDEX,D460,BD530_2,BD670,D700,BD875,BD905,BD920_2,BD1200,BD1300,BD1400,BD1450,BD1750,BD1900r2,BD1900_2,BD2100_2,BD2100_3,BD2165,BD2190,D2200,BD2210_2,BD2250,BD2265,BD2290,BD2355,MIN2250,RPEAK1,BDI1000VIS,Category,Color
lcp (High),0.022013733738049088,-0.04966405275466648,-0.0025076258159002496,-0.001633806126093651,0.0,-0.0008865991845496968,0.006792623021431132,0.017481672300252882,0.004245725746814699,0.01152560699384253,0.010210420893702277,-0.0006801570899066522,-0.03861435042478578,-0.002828027362245633,-0.00798049310374993,0.0019766627317190366,-0.005544677499424777,-0.004707074675786016,0.0068512483648971445,0.0026918765926480237,0.0033189476814435848,0.0036545057291118566,-0.004066248324650301,-0.002546977241188575,0.0018943872644521242,0.0002652096241223534,0.0015492210127151518,-0.0021559597041382883,-0.002040869351504382,0.44262999999999997,0.18784639631148337,lcp (High),cyan
olivine (High),-0.01878384604320242,-0.006849900282214249,-0.003254799307191858,0.0,0.0,-0.0010682031233297806,-0.016578721556417264,-0.013015752222319765,0.00642857508861483,0.009412758341529548,0.001094147958968672,0.0013260907628138696,0.03220182852712261,0.003479685061799631,-0.003750825924996759,0.0011064851974047496,-0.0008282847784011338,-0.0033793583185912635,0.0032501812144145603,0.0002906746969749685,0.005969842789282032,0.0063540578845235895,-0.0002571637600774501,-0.00011760212803446635,0.004025670028387052,0.003148641321912282,0.0007769166844270314,-0.0011265996178324578,-3.581645718075954e-05,0.48060493498699736,0.18488073391865956,olivine (High),red
olivine (High),-0.00954871802093935,0.045795991797933935,-0.000919506371921841,0.0,0.0,-0.0034073117516910667,-0.03907590157311214,-0.017765290571035264,-0.0005303700738263917,0.008935857212956422,0.0071829974702005694,0.003632564268545191,0.026565063722730042,-0.0012273678257297416,-0.0019935213705142285,0.00044390417358686207,0.010006271097714237,0.003659460233809142,-0.002617081522189313,-3.3941342374443906e-06,0.000929533103212421,0.0014813064631118422,0.002203141637192596,0.001746640463945015,0.00048153388153171495,0.0001473143196730753,0.00027969883238254667,-0.0010018323286100639,0.0016031256891632095,0.44262999999999997,0.17894366807261963,olivine (High),red
alteration + olivine (Low),-0.026411509758670702,0.024118851125027138,0.0005944163671598446,0.0,0.0,0.00380778856755426,-0.007617775351052014,-0.004137615058477095,0.008996715053811277,0.012621443849124336,0.007017309668651439,0.0013445884740069802,0.01433248786101593,-0.003642867905285563,0.01686700039554745,-0.002010681425526295,-0.008524229212456547,0.0012674111204745708,-0.00011268337453307353,0.00043828314701899185,-0.0005010133496283764,-0.0009627296597993773,0.0007612991841173811,-0.00026729819911675,-0.0006196448619117945,-6.64870014965846e-05,0.0006565158025041429,-0.0008109441173602683,-6.318177177999651e-05,0.6507722384476896,0.1861446095488999,alteration + olivine (Low),red
plagioclase (Moderate),-0.027343723179900192,0.01148143319418674,-0.001243905629003672,0.0,0.0,-0.004156001881439275,0.01700822460695739,0.0010635580101663322,0.002405994997088934,-0.00648797908479426,-0.010772227070877438,0.0011077225840504523,0.03237019731508761,0.0006862804633577246,0.006329636259386651,-0.0013470170573119944,-0.002271415030299151,0.00010699212429521321,-0.004591002251508325,-0.005421743546693669,-0.003425388780554206,-0.003122990320337582,0.004119906039955379,0.00021504366642666195,0.0019047514495251772,0.0012520336757396722,9.842884226973769e-05,-0.0005056637464795344,0.0007031002612027937,0.44262999999999997,0.17903976157126278,plagioclase (Moderate),yellow
olivine + plagioclase (Moderate),-0.024904692332323106,0.022153685194889833,-0.0017119665490974434,0.0,0.0,0.008419950136315024,0.007688783785720799,0.008855690031239427,4.554292615432942e-05,-0.00882401336504901,-0.00899785049813473,0.0012291092667983117,0.03518801362439605,-0.003414097176221098,0.007178247496406609,-0.0010935724504796962,0.0014694189534220081,-0.005017969082194984,-0.0008466050583193496,-0.0012297707572852534,0.0002818415604503022,-0.0004962350612138788,0.003482319456146743,-0.00034154787230677996,0.0010285240736024326,0.0008340216324663752,0.0008683799725878183,-0.0011444670853566485,0.00026448729364347834,0.89248,0.1899733013443594,olivine + plagioclase (Moderate),orange
plagioclase (High),-0.018746316678817987,0.020889192649737008,-0.0010782195887257817,0.0,0.0,0.01075892802663203,0.017864746378149277,-0.010361858172013072,0.0017982475298385925,-0.003686338682439283,-0.004527069498962533,6.177738095169971e-05,0.015144226739606026,0.0015310113339419562,0.005850003869635745,-0.0023816721563536536,0.000988357712971899,-0.0006527668841083134,-0.002486874942072337,-0.0012933997337973846,0.000819713207816597,0.0012362615333009197,0.0011176908435905908,0.0008135247355732789,0.000707533387300896,0.00015601822683908306,0.00013950115512939565,-0.0005942904557016959,0.0003969709017953571,0.6689498139627925,0.1890947744242356,plagioclase (High),yellow
plagioclase (Low),-0.011269864715512966,-0.010373510773995738,0.0007384777933234776,0.0,0.0,0.0046932360161214826,0.004399718047323087,0.0026355405878841776,-0.0023061450241885773,-0.009973111379665722,-0.006608025760883152,-0.0012398181768431549,0.00015489814567337667,0.00016216377832212192,0.0020134191471467,-0.0015595953375988625,-0.0016921761066128749,-0.0015999708751894826,-0.002805464731708174,3.6194580073978244e-05,-0.002518162499810961,-0.003224791444428332,0.0022198273814050262,-0.0005411162746278286,-0.0016156424218272125,-0.0014353145657526323,-0.00010972873666337257,-0.0003707980401055355,-0.000468532531778143,0.89248,0.19022295648091433,plagioclase (Low),yellow
olivine (Low),-0.022395439515860184,-0.01672587812441544,-0.00044839371176230713,0.0,0.0,0.006277695521788473,0.012319284548018339,-0.00846650192422227,0.0027096635304335592,0.003927962979595079,0.0009496520229179684,0.0009063247320435508,0.013274339028131021,-0.0029495025560797306,0.01463664552037236,-0.0003328376729128113,-0.0014050199638300231,0.001915737986254551,5.1252630071885186e-05,0.00040618282782267645,0.0013873378418279847,0.000734563557564627,0.0012963713667971666,0.000159730483333842,0.001039241453485329,0.001369370683531379,0.0006860055521595854,-0.0015406116162408612,0.0005239109938034447,0.7032352410482097,0.188817194695738,olivine (Low),red
olivine (High),-0.031642649086447025,-0.021423826186649977,-0.0017099242823652716,0.0,0.0,0.029737575702622365,-0.0056530888243950805,-0.011252381125162358,0.004725254148484348,0.0016658947102303756,-0.0043677434795137415,-5.788309164733718e-05,0.02936430464982709,-0.0034552617410186226,0.012198165577295472,-0.0003893567939461384,-0.0071048249860627966,-0.009833436937581874,0.003697638434353223,0.0010470183087840645,0.004044094988922553,0.0036101333292465343,0.0009409427505120416,9.011832010497045e-05,0.0012808840903221208,0.0012808840903221208,0.0006719865039308548,-0.00117649989982338,1.820469364888222e-05,0.89248,0.18961428644735556,olivine (High),red
olivine (Moderate),-0.04477211478873557,0.0030502032340930726,-0.002164036276391279,0.0,0.0,0.02677124368536621,0.013008774398015177,-0.013041910252356459,0.0014084084529540908,-0.00035778371512584783,-0.006528487524302351,-0.0006734348992758488,0.0431356144336561,0.004115115949785753,0.008685299118285639,0.00043227238828291714,-0.0014589096853572237,-0.0039007632919800805,0.0018222180011615574,0.0028977491207229367,0.0026429040283089122,0.004194142546817936,0.0006150525556986031,0.0006515726237635855,0.0017339664731069737,0.0026804982176269476,-0.0011506992892702517,0.0006105370620351769,-0.00038639317139677054,0.6810981936387277,0.183688443849351,olivine (Moderate),red
olivine (High),-0.010194607687018298,0.033307253927054144,0.0014392732568905275,0.0,0.0,0.00014336532175107664,0.016507959996952426,0.0033125431295035757,0.0005964480996984989,0.00864003899029453,0.007586007270272477,0.00143891546736985,0.01952702104008608,-0.00045029616656666605,0.003225663099877818,-0.000388913045893835,-0.0005115144779479497,-0.0022563137759874508,0.0009060730557012286,0.001938945593528807,-0.0033024704627333534,-0.0031606699806809857,0.0007104071812291668,0.0007680443465126752,-0.0017027193024938825,-0.0017789809905059961,-0.00024356035289518907,-0.0004002216794152247,0.0002276387494418719,0.44262999999999997,0.18338194974767585,olivine (High),red
olivine (Moderate),-0.015332758904174626,0.05756352345482479,0.001756033300585047,0.0,0.0,2.177981896256398e-05,-0.004852065632951819,-0.00457104334057834,0.011408342920133596,0.01777608031687139,0.006186239781307945,0.0005446111043959645,0.03150295425630967,0.002187198438432625,0.005715146396837789,-0.0002981456299999685,0.005733026377240269,0.0015855785578521298,0.0010943212172204175,0.00038954369031152236,-0.004619021448582394,-0.004586115430405213,-0.0011905599070436423,-0.0005693839006437607,-0.0021775805232711054,-0.002739447644741322,0.0005743689753771042,-0.0005876661048414,-0.0009103120912998808,0.5821113962792558,0.17935264962178227,olivine (Moderate),red
plagioclase (Moderate),-0.008634221251395967,0.011857253415162031,0.0025292617233333425,0.0,0.0,0.0019370365133647427,0.00730782207663927,-0.00560971917795805,-0.0013136620517755215,-0.00832205484632742,-0.007176129654627772,0.0006776239684751495,0.014714186834733911,9.217666339234043e-05,0.004708856910683457,0.00011314887550972763,0.00012671426675214814,-0.002365498786702336,0.000707834158865106,0.00025811672665643215,-0.00039858763879885295,0.0005447075061271178,-0.0009458340396830689,-0.0007087765716333738,-0.0032686425600843005,-0.005687380318160518,-0.0001404318826885298,0.002658975190813373,-0.0034983910189569922,0.89248,0.18969152784944227,plagioclase (Moderate),yellow
plagioclase (Moderate),-0.0031441032037367034,0.0009905389467338966,0.00030260902401857415,0.0,0.0,-0.001308524786836962,0.0012265108119079438,-0.0025971274303706604,-0.0026180571962381993,-0.008694260073340843,-0.009009318727358329,0.0010561713554687602,0.02666861572041279,-0.0005344270028513343,0.0017430911025752005,0.0006558291505170954,0.002186499103765116,0.0009498905204984309,-0.0017380735631509214,0.000829286263648088,-0.0014697389275051265,-0.001468851402440352,8.496776643940329e-05,-0.0009679366270856082,-0.0008968692176873905,-0.0009173441236449698,0.0007128125311087752,-0.0010520034907823828,-0.0007165621961366941,0.89248,0.1886907534810409,plagioclase (Moderate),yellow
olivine (Moderate),-0.01233420226170687,0.018065733778504563,0.0016153860636384243,0.0,0.0,0.0073955982180341495,-0.003986231123403128,-0.0017460996181712929,-0.0007615289512146184,0.0076167307960913755,0.004345319976450379,0.0017326016506765685,0.015874612946046085,-0.0017863278768956992,0.009117730866337714,0.00024585423334733125,0.003428302008665285,0.00022657652048541088,-0.0022535253001847444,-0.0016734025824924892,-0.0013480651093549234,-0.0006687580247990432,0.0016479359646625058,0.0009419889465518416,-0.0015280239320025757,-0.0021542209315397187,-0.0006800631733485663,0.000382456655011465,-0.0006079676133234901,0.7042251090218045,0.1872206106853891,olivine (Moderate),red
olivine (High),-0.010777387369816215,0.04705856104983597,0.0019612490740714694,0.0,0.0,0.003232793651217758,0.0024531625884860464,0.008177555497001832,0.003964652406786451,0.014226915656437522,0.01230824957531007,0.0002138247737734078,0.02448175246398676,-0.0006674702639524188,0.0019169287552476266,-0.0011079766392068091,0.0009416476495968107,-0.0022916752007580143,-0.0004190995417421295,-0.0001584730962480574,-0.005142325703697548,-0.00500283834231019,0.00038297992185443164,0.00021909034922718007,-0.001202672455246967,-0.0019613489245147164,-0.0005908931373994619,-0.00035567949143100464,8.264411296521335e-05,0.7021553850770154,0.1838032977763417,olivine (High),red
olivine + plagioclase (Moderate),-0.01775406275150424,-0.03652088923518644,0.0016039039084316808,0.0,0.0,0.001488695256662953,-0.02035185760027103,-0.02330061866709987,0.002370093371655946,-0.0016841185884943766,-0.004950200063286392,0.0003673195182677391,0.009889857760060461,-0.0008412357783385005,0.0009851510546873277,0.002481125187591693,-0.003528876099508249,-0.002704567514130174,-0.0005670692091399587,0.001433234353027668,-0.0016349153176480336,-0.001334761683279062,0.0013748768961637792,7.059411563092866e-05,-0.0002837563123156972,-0.0016224493021825825,-0.00045255718290659885,-0.0008990583752115366,-6.599130184747892e-06,0.89248,0.18972697274660721,olivine + plagioclase (Moderate),orange
lcp (High),0.012451092159638188,-0.022407605075434926,-0.0013871399527198847,-0.0011024069851464091,0.0,0.004820449474668753,-0.001081580217827005,0.0006763483166759565,0.006396593071707701,0.018080163920926928,0.01442723358349618,0.0008487458717904017,-0.03284896474850707,-0.002515263435257209,-0.003473324997557814,0.00019099782733089654,5.752321044050213e-06,-0.0007660176992225765,0.001825268145863146,0.002602225128542135,0.0008998891686864408,0.0009560085724624745,-0.0012418684952888448,0.00023014575952984284,0.000745387934919739,0.000745387934919739,0.00127061473557466,-0.0017971890399210988,0.0002627474267324903,0.7423800200040008,0.18882235197257002,lcp (High),cyan
lcp (High),0.014770910278972958,-0.03559334028080292,-0.0008604480851446272,-0.0020725836842252487,0.0,0.0008203399837029002,0.005797518264322732,0.0035293308167363424,0.0019509303190433647,0.007492034250768498,0.00632765738055463,0.0003732724252730746,-0.026858143210298557,-0.0014850910848698273,-0.0017439453663767868,0.001641242163091805,-0.0018046072040365235,0.0007249941321380016,0.0021399728257148753,-9.03307326964864e-05,0.0026550490157248863,0.0031371440875344048,-0.0007033385844881224,0.0009102039998001299,0.00037442634748818815,-0.0002897177368381687,-0.0002458876674951149,0.00043811453134434686,-0.0001250349666697126,0.44262999999999997,0.1898374270579517,lcp (High),cyan
lcp (High),0.011558400965436455,-0.02518774313096457,0.0001518365953832035,-0.0016775404191671228,0.0,0.007220034739318648,0.002049816411059391,0.0033762386793906307,0.005253026547631157,0.0143710455821352,0.01051029690363181,0.00031908303616279277,-0.028568849066196167,-0.001967705337509784,-0.00033614741773524415,0.0009254095859562161,0.002119757941645317,0.0003426877523430294,0.0025110745551537583,0.0007675327360383566,0.001864853829358637,0.0014603697688777562,-0.0010768762787569663,0.0017787719496877852,-1.9760445293837137e-05,0.002845933933944056,-1.9294360362076546e-05,0.0007408244287691046,-0.0015751746490526575,0.6862275095019004,0.1877771734365048,lcp (High),cyan
lcp (High),0.00676503454277706,-0.006736949928322026,-0.001365653531154587,-0.00036488023106162615,0.0,-0.0008882043754825375,0.0012669358699263222,0.004294798760694829,0.0033431199751988716,0.007647260721217575,0.004802617732419856,0.0005192923134395011,-0.011260459472545614,-0.000660676800690041,-0.0015556539098586786,-4.006604735984354e-05,0.00020889623143405256,0.0005239701018586729,0.0010650088534585045,0.0002684795498603121,0.0009386354828772037,0.0013789924973095502,1.8001671245548856e-05,0.0010032189094528743,0.001300956540371545,0.0009783414015536174,0.0010713116443732407,-0.0015188196580431246,0.000464052749459376,0.44262999999999997,0.18670638405244078,lcp (High),cyan
lcp (High),0.009136220521122418,-0.007138904900038209,-0.00195980334589696,-0.000974288864963313,0.0,0.001076333147658315,-0.001955917264906182,-0.000669889171776239,0.002471613528782335,0.009760253606846514,0.007516255021131624,0.00029817595318770707,-0.013454733513188266,6.481324144791412e-05,-0.002727035502848807,0.0003519627702984751,0.0014609545238992716,0.0012077381322246339,5.541039429213246e-05,0.00010490656374217977,0.0006693562472948056,0.0006852910910223331,-0.0005051320003635063,2.0279558345936977e-05,0.0010130897523404903,0.0010130897523404903,0.0009808458256056474,-0.0010860961025842553,0.00046129303181463577,0.7094444128825764,0.18784373663827647,lcp (High),cyan
lcp (High),0.008285700881660717,-0.011144311770659707,0.0003225212974585778,-0.000731867523745322,0.0,0.0023211515810637184,0.0009726606710742658,6.254926150606188e-05,0.0007231907528081338,0.0062814612553072635,0.004981286005269703,0.00020399816798599701,-0.016675997756976813,-0.0018589173889205224,-7.385845824892101e-05,1.5145438517216725e-05,0.0015046858362542936,0.0005300747140961626,0.002593103921916917,0.0016707510817692839,0.0021417315697905837,0.0020162614626014763,-0.0024367667857299047,-0.000419564532064598,-0.0004188095077815035,-0.0008061818948621458,0.00040541859066223207,-0.0008778575219723361,-0.0013100270887966836,0.6989158171634327,0.18894953787375332,lcp (High),cyan
lcp (High),0.004290261233047311,-0.0059765368756993,-2.766409124355107e-05,-0.0011939125412121498,0.0,-0.0005197449811520372,-0.003865286012547653,-0.0015640131561638349,0.0021605975470337935,0.007092697260023151,0.004979254861935289,0.0013290626652827653,-0.010095576593560862,-0.0005240302058708846,-0.001900704966582234,1.9298032794656805e-05,0.0008588817318341269,0.00021205837038185127,0.0008785919295520861,-0.0002631894308313676,0.0014529301656311944,0.0017455556315431053,-5.9899899047755056e-05,0.0007508450570689051,-0.00034385969201444766,-0.0008232923872302234,0.00019331469596228779,0.0001807832760059025,-0.0006969020733598175,0.44262999999999997,0.18768772144117096,lcp (High),cyan
lcp (High),0.018360629784177837,-0.006548261692928727,-0.0007139092176229322,-0.0012938456319122604,0.0,-0.008292961401393573,0.01568109319598121,0.006205224064528836,0.00964577942748901,0.030460240300003383,0.0221921901186799,-0.0007366416487719629,-0.030844662255484767,-0.002057513608640038,-0.003337545249988416,9.796123995731154e-05,0.003523674283559264,0.002529638191787531,0.0033109650403181368,0.003147359725320653,-0.0013003451120339182,-0.0010198098518503507,-0.0015062252190989334,0.0010099745449726472,0.0004840903601595059,0.0004840903601595059,0.000888942754098454,-0.0014971438177810992,0.0007800002839845055,0.44262999999999997,0.17329650810338082,lcp (High),cyan
lcp (High),0.0051224421472051305,-0.006362599034097154,-0.0024368133528984703,-0.0010052054881626304,0.0,-0.0009856604535392055,-0.0006605821800109712,0.0010533156215130068,0.005382313916378889,0.01276559971250768,0.0075108598142019645,0.0002897469114628848,-0.013303720237505479,-0.0009789251407175126,-0.000859928273758026,0.0001482572318737274,-6.406466350949991e-05,0.000574198491048783,0.0007232976827143967,0.0007650822676479319,0.0009011134592170622,0.0008168271728277166,-0.0005741572690043384,0.00017637557993321895,0.0017485180011587165,0.0017485180011587165,0.0006375486776868389,-0.0009379184228530679,0.0006028152591184277,0.46458707141428285,0.18599038838187076,lcp (High),cyan
lcp (High),0.010678422442338187,-0.012061996296466983,0.001574325564072665,0.0,0.0,0.00029408483355752857,-0.008942977929470075,-0.01553551668180897,0.004570398935717757,0.010650947702713132,0.0074872578183433625,-0.0008943367138347647,-0.016768335362109754,-0.0008191244846358359,-0.0003636600544119073,-0.000492500909307747,0.0013830918902817402,0.0006659354309919152,0.0019097923019327778,0.00083538831735952,0.0003710138000113661,0.0005885229558233451,-0.0010017961772825767,0.0007021255117453107,-0.00014423275532804425,-0.00012382332249094574,-0.0003803978143259723,-0.0005061772785390772,-0.0008241536086346368,0.7028752890578116,0.18807056607438377,lcp (High),cyan
lcp (High),0.009458651516422346,-0.005326165636491824,-0.001131004328370544,-0.00033041256340338165,0.0,-0.0014741094981642888,0.0006878445565356994,0.0010728741280987553,0.006809374657719358,0.01570951511080687,0.010248946368038525,-0.0010854196001990335,-0.012792106539621484,-0.0009510312723224335,-0.0007108614784561151,0.00017413573091218382,0.0011183423719282048,0.00021051748944167503,0.0016863645664577653,0.0009082556236106321,0.0008695340571276411,0.0010647273402087931,-0.00031464857636853694,0.00094488588224384,0.0018103299093387148,0.0018103299093387148,0.0005479177360815379,-0.0016711737943906346,0.0012295875189058947,0.44262999999999997,0.18358812009715386,lcp (High),cyan
lcp (High),0.00992741359544964,-0.015346909472220512,-0.0008741077286522625,-0.0015679945231477088,0.0,-0.0014437847771835433,0.002311043043362937,0.0013156761369422787,0.008083428667676973,0.01749256046154779,0.011658827156144747,-0.0008728237755608603,-0.01665875166664077,-0.0011664124789394492,-0.002968450937959499,6.329613672362289e-05,-0.0010935746075968478,-0.0004973922406830145,0.0026472573614435557,0.002273128371195865,0.00035156872231567604,0.0002437582682798256,-0.0013026127738995363,-0.00013758537766817014,0.0008716744720398406,0.0009072563173416759,0.00024830952070697965,-0.0004622252777770619,6.255097962071243e-05,0.4897837107421484,0.18397778265330667,lcp (High),cyan
lcp (High),0.00832814058027289,-0.0006103373468351711,-0.0008022398313303203,-0.000980749408129089,0.0,-0.0005109241856571245,-0.011915286612905085,-0.003314248762451344,0.004389759644436442,0.011480881643145202,0.00995867982616816,-0.0013844158969722464,-0.010900260205630952,0.0004974068865816195,-0.003736599563209042,0.0004946711787986446,0.002352007432337544,2.0689540586538158e-05,0.001151545520056807,0.001783109766472779,-0.00041983781874765924,-0.0005573611415383706,-0.0007381005192421686,-9.280415539181242e-05,0.0004834419660310063,0.0006025125887173521,0.00043778724117093937,-4.880164320186786e-05,0.0001339690646469105,0.4954529545909182,0.187463048441305,lcp (High),cyan
lcp (High),0.006279953469996668,-0.01118099061894476,-0.0005244486747153498,-0.0006331995188360029,0.0,0.0013612524153904237,-0.01224070460575799,-0.004653825691289137,0.0027658301415220965,0.010665894237473772,0.007457564088233726,-0.00023275220059515433,-0.013504772722296332,-0.002075071688992125,-0.0012171968137495437,0.000576462961708879,-0.0010246848115949003,-0.0008681890978858853,0.0028595298887857945,0.0007347387607081757,0.0005532237285259534,0.0006647553819729701,-0.0011033681271750417,0.000225773778109839,0.00096409347710813,0.00096409347710813,0.00025101503449365126,-0.0009621005388227299,0.0004015699582001764,0.7075546649329866,0.18867116916868198,lcp (High),cyan
lcp (High),0.010191391744935819,-0.0020379064920149925,8.725145151111668e-05,-0.0016315061637330874,0.0,0.0007364066680124459,-0.004897184212065531,-0.0010658825846319164,0.006283629768856991,0.014083626884556888,0.01026353275748626,0.0002478283919358226,-0.01304594691448746,-0.0006217061602507012,-0.002576497693084878,-0.0004822124441716813,0.001914992403856397,0.0007568151529794287,0.003979565983406097,0.004235151327010245,-0.0006764152247631383,-0.0008927360387454009,-0.002079581822456378,-0.0005357451917342715,0.004207701669343811,-0.00019831289024474508,0.0025605708934537397,-0.0034938122955538997,0.00035901718319564235,0.5983092358471694,0.18616464218870554,lcp (High),cyan
lcp (High),0.011654909196596074,0.009348948620025515,-0.0019454367065634415,-0.0004938455707728107,0.0,-0.010780202495741964,0.0099779663161077,0.002746989219461038,0.0037788969531774574,0.018320043099344763,0.016955671044689757,-0.0005682523985608423,-0.0012311929087405193,0.0012216809865192024,-0.0016438177846591628,0.0005589702270692998,0.0016041985428641992,0.002234087171586685,0.001933696415863273,0.000278782686015111,0.0004360023728853246,0.0007277068646158735,-0.0008218525469698701,0.0005135141797503184,0.001122539855192617,0.000998158781616021,0.0006761637518234442,-0.00026596075359397453,0.0008118731952401204,0.44262999999999997,0.16752465601305289,lcp (High),cyan
lcp (High),0.005124798851300193,-0.004461145465897289,0.00042437140799866935,-0.00035866655848981743,0.0,0.0009105761949809166,-0.002063849353149738,0.0010505316336528736,0.0030422414577058188,0.007459845773188922,0.006304567259556415,1.3421497188970122e-05,-0.00871040687249569,-0.0006352901916812925,-0.0009483408645476477,0.00016303278737195281,0.0004930119032381386,0.0005000502276687468,0.0006997196925920823,0.0006812151044867099,-0.0005398697552041476,-0.0003456792732479119,-2.202501257997369e-05,0.0004974618525500629,-0.0008020039508858101,-0.0008020039508858101,0.0004369572428681856,-0.0002587864095282555,-0.0005536727476322945,0.69567624924985,0.18839895238351412,lcp (High),cyan
lcp (High),0.008542628228345572,-0.008174407728814746,-0.00036857416334390436,-0.0010389518386273444,0.0,-0.0019094818113301049,-0.010519962515133097,-0.0032762906178118723,0.004547194980093705,0.010636016211822863,0.007112279838392688,-0.00016894644222009703,-0.011501771287622642,-0.000567399235366306,-0.0028481752270843597,0.0009398849901511852,0.00047838837236546805,0.0005632328014500976,0.0019211594615483607,0.0013889488810654438,-0.00029891738434506543,-9.522985623733327e-05,-0.000517685674306323,0.00047918737413188417,4.36635530232099e-05,4.36635530232099e-05,0.0004085154477309061,-0.0005179218638862171,0.00019196566476442634,0.44262999999999997,0.1837094946704222,lcp (High),cyan
lcp (High),0.017011703281174538,-0.022215335796495733,-2.1205972032811715e-05,-0.0016683150708864947,0.0,0.0037468771859773264,-0.015108068714359879,-0.0038251542567593333,0.005291599527027291,0.010692715686701382,0.008053751660015762,0.0003471244780907101,-0.02999003348600837,-0.0009524953914696876,-0.003611356089641582,0.000291499028243436,0.003587659531698706,0.0015639894818384459,0.002406261400467291,0.001688476978479514,-0.0003630450161393739,-0.00027984573241224275,-0.0015605925014585686,-0.0004431455313829158,-4.534359052987824e-05,-0.0010188925074321453,0.0005986192371795207,-0.0012998624279425552,-0.00017246365756706794,0.7096243888777756,0.18884397936033692,lcp (High),cyan
lcp (High),0.01561027654839392,-0.005463295971507737,0.0016548067566091174,-0.001253612530272008,0.0,-0.003050198374092039,0.0014379052643673784,0.0007895720271050566,0.005213020282975767,0.012598381477812448,0.008945301216939039,-2.053767171150689e-05,-0.019991942573609256,-0.0011878633193349586,-0.0012549098123055824,-0.0007553538033626683,0.0012222391180383152,0.0006450901595822511,0.0033135986263830297,0.0014103350947997084,-0.0004403927771452487,-0.00039547041199461397,-0.0014348479619392673,-5.312061634610288e-05,-0.0022163357128452965,-0.002563361327387881,-0.0005568530246384817,0.0013383206720631868,-0.0009564319979085134,0.44262999999999997,0.1798429455175331,lcp (High),cyan
lcp (High),0.01006795498463794,-0.007955452415980432,0.0001428070408693305,-0.0017193667027348702,0.0,0.00026572610366881744,0.006226934627353242,0.005968858215781081,0.0018345523391226637,0.007944255521452503,0.006761635002602295,0.0010648385382748815,-0.01718286843659178,-0.00021844856076813635,-0.0033154460994639923,0.00028711680087722957,0.0013615371497462947,0.0003121320199777067,0.001754817640315487,0.0007407296717744094,-0.0005375193583228022,-0.0002328523182488773,-0.0011638266271762898,-0.00041201661646761423,-0.0009719474088860647,-0.0019782767390692513,-0.000496854205647379,0.0009588968733681424,-0.000933638775326262,0.5406269293858771,0.18734892007481463,lcp (High),cyan
lcp (High),0.012059425921100486,-0.004490653064415861,-0.0003288365585776276,-0.00046540316820942174,0.0,-0.0002261884005021475,0.0035926627651624576,-0.0012089871414389108,0.008876276247653636,0.0195373074006564,0.011639155470724027,-0.0005702372100260256,-0.016816532356065172,-0.004041914480822584,-7.628011527693879e-05,0.0005112813686528606,0.0016339246642189664,0.0014633961379211247,0.0017778853476519973,0.001072061854374251,0.0020707213414909997,0.0026172240885032894,-0.00011263435730834992,0.0013050035861698062,-0.000586947622687406,-0.0002807658805883406,-0.0005429191533024014,-0.0001096531905502296,0.00019564404577021577,0.691356825365073,0.18568408177214413,lcp (High),cyan
lcp (High),0.016082506828760813,-0.020696627925853545,-0.0011929606962668426,-0.0018459296717237006,0.0,-0.0008093302559804005,0.019750731266916954,0.007229884788431673,0.010638313217313677,0.02844041443112344,0.017906792876487554,0.0020031467548214943,-0.03175349981849873,-0.0026355302035623307,-0.005269757357690086,0.0007299307080270712,0.0027542102063652374,0.0010137098953751922,0.0014711102266851128,0.001966970831423609,0.0006982463905230718,0.0006822579030401066,-0.0010115338177631994,0.000758829708401576,0.0017938917045314806,0.0017938917045314806,0.0001570533240099481,-0.0005787291555721108,0.0010474196569093541,0.7090844608921784,0.18552243874612784,lcp (High),cyan
lcp (High),0.012262895362788337,-0.016912671084725647,-2.8326842629322613e-05,-0.00037675324458752435,0.0,0.003270640479985154,-0.028962650090496922,-0.01475453633291579,0.005247031965697646,0.013414019976471292,0.011466443977003693,-0.00012865496453051684,-0.022383936179747987,-0.002899127445290084,-0.0022811452299311696,0.0006670649228918135,0.0007400632685707897,0.0002845472152530615,0.0014705396879957089,0.0012585188531547553,0.00024033713299975723,9.511520151928021e-05,-0.0011336154829533207,8.168093490779071e-05,0.0008901077768314059,0.0008372954699233937,8.875224230320278e-06,-0.0006109753305236776,0.00015895475436356055,0.6931565853170635,0.1875878291856949,lcp (High),cyan
lcp (High),0.013568176022504208,-0.017928424659493493,-0.0023553711972088553,-0.0029405502553616625,0.0,-0.00035493723939250543,-0.020649232241881865,-0.009427817528304017,0.00743173897010363,0.018555714189211203,0.009471238065276943,0.0029175891339817683,-0.029688081333702376,-0.0038881442454006265,-0.0017100480443015265,-0.0007702219568768154,-0.0014929030289594358,3.288296590742146e-05,-0.0006889803204825906,0.0008557404378862765,-0.001789344634208545,-0.0017598040167285944,0.0009500816991906413,0.0012215591222560773,0.002990638891291364,0.0026852461713773312,0.0013576322865913593,-0.00207384968815294,0.002251226543960594,0.44262999999999997,0.1847377647381891,lcp (High),cyan
