OID,Latitude (N),Longitude (E),LOLA 1024ppd Elevation - Numeric
2173,20.47412109375,218.65185546875003,4792.0
2174,20.47412109375,218.65283203125,4794.5
2175,20.47412109375,218.65380859375,4797.0
2176,20.47412109375,218.65478515625,4799.0
2177,20.47412109375,218.65576171875,4801.5
2178,20.474121093749996,218.65673828125,4804.0
2179,20.47412109375,218.65771484375003,4806.5
2180,20.47412109375,218.65869140625,4808.5
2181,20.47412109375,218.65966796875,4811.0
2182,20.47412109375,218.66064453125,4813.5
2183,20.47412109375,218.66162109374997,4815.5
2184,20.47412109375,218.66259765625,4818.0
2185,20.47412109375,218.66357421875,4820.5
2186,20.47412109375,218.66455078125,4822.5
2187,20.47412109375,218.66552734375,4825.0
2188,20.474121093749996,218.66650390625,4827.0
2189,20.47412109375,218.66748046875,4829.0
2190,20.47412109375,218.66845703125,4831.0
2191,20.47412109375,218.66943359375,4833.0
2192,20.47412109375,218.67041015625,4834.5
2193,20.47412109375,218.67138671875003,4836.0
2194,20.474121093749996,218.67236328125,4838.5
2195,20.47412109375,218.67333984375,4840.5
2196,20.47412109375,218.67431640625003,4842.5
2197,20.47412109375,218.67529296875,4844.0
2198,20.474121093749996,218.67626953125,4845.5
2199,20.47412109375,218.67724609375,4847.0
2200,20.474121093749996,218.67822265625,4848.0
2201,20.47412109375,218.67919921875,4849.5
2202,20.47412109375,218.68017578125,4851.0
2203,20.47412109375,218.68115234375,4852.0
2204,20.47412109375,218.68212890625,4853.5
2205,20.47412109375,218.68310546875003,4854.5
2206,20.474121093749996,218.68408203125003,4856.0
2207,20.47412109375,218.68505859375,4857.0
2208,20.47412109375,218.68603515625,4858.5
2209,20.47412109375,218.68701171875,4860.0
2210,20.47412109375,218.68798828125,4861.0
2211,20.47412109375,218.68896484375,4862.5
2212,20.47412109375,218.68994140625003,4864.0
2213,20.474121093749996,218.69091796875,4865.0
2214,20.47412109375,218.69189453125,4866.5
2215,20.474121093749996,218.69287109374997,4868.0
2216,20.47412109375,218.69384765625003,4869.5
2217,20.474121093749996,218.69482421875,4870.5
2218,20.47412109375,218.69580078125,4872.0
2219,20.474121093749996,218.69677734375,4873.5
2220,20.47412109375,218.69775390625,4875.0
2221,20.47412109375,218.69873046875,4876.5
2222,20.47412109375,218.69970703125,4877.5
2223,20.47412109375,218.70068359375,4879.0
2224,20.47412109375,218.70166015625,4880.0
2225,20.47412109375,218.70263671875003,4881.5
2226,20.474121093749996,218.70361328125,4882.0
2227,20.47412109375,218.70458984375,4883.0
2228,20.47412109375,218.70556640625003,4886.5
2229,20.474121093749996,218.70654296874997,4890.5
2230,20.47412109375,218.70751953125,4899.0
2231,20.47412109375,218.70849609375,4907.5
2232,20.47412109375,218.70947265625,4914.5
2233,20.47412109375,218.71044921875,4917.0
2234,20.47412109375,218.71142578125,4918.5
2235,20.47412109375,218.71240234375,4920.5
2236,20.47412109375,218.71337890625,4922.0
2237,20.47412109375,218.71435546875,4924.0
2238,20.47412109375,218.71533203125003,4926.5
2239,20.47412109375,218.71630859375003,4929.0
2240,20.47412109375,218.71728515625,4932.0
2241,20.474121093749996,218.71826171875,4935.0
2242,20.47412109375,218.71923828125,4938.5
2243,20.47412109375,218.72021484375,4942.0
2244,20.47412109375,218.72119140625,4946.0
2245,20.47412109375,218.72216796875,4950.0
2246,20.47412109375,218.72314453125,4952.5
2247,20.47412109375,218.72412109375,4954.5
2248,20.474121093749996,218.72509765625003,4957.5
2249,20.47412109375,218.72607421875,4960.5
2250,20.47412109375,218.72705078125,4964.0
2251,20.47412109375,218.72802734375003,4966.0
2252,20.474121093749996,218.72900390625003,4967.5
2253,20.47412109375,218.72998046875,4968.0
2254,20.47412109375,218.73095703125,4968.5
2255,20.474121093749996,218.73193359375,4968.5
2256,20.47412109375,218.73291015625,4969.0
2257,20.47412109375,218.73388671875,4970.0
2258,20.47412109375,218.73486328125,4970.5
2259,20.474121093749996,218.73583984375,4972.0
2260,20.47412109375,218.73681640625,4973.0
2261,20.47412109375,218.73779296874997,4975.0
2262,20.47412109375,218.73876953125,4977.0
2263,20.47412109375,218.73974609375,4979.0
2264,20.47412109375,218.74072265625003,4981.5
2265,20.474121093749996,218.74169921875,4983.5
2266,20.47412109375,218.74267578125,4982.5
2267,20.47412109375,218.74365234375,4981.5
2268,20.474121093749996,218.74462890625,4980.5
2269,20.47314453125,218.62255859375,4812.0
2270,20.473144531250007,218.62353515625,4810.5
2271,20.47314453125,218.62451171875,4809.5
2272,20.473144531250007,218.62548828125,4808.0
2273,20.473144531250007,218.62646484375003,4807.0
2274,20.47314453125,218.62744140625,4805.5
2275,20.47314453125,218.62841796875,4804.0
2276,20.473144531250007,218.62939453125,4803.0
2277,20.473144531250007,218.63037109375,4801.5
2278,20.473144531250007,218.63134765625,4800.0
2279,20.473144531250007,218.63232421875,4798.5
2280,20.473144531250007,218.63330078125,4797.0
2281,20.473144531250007,218.63427734375,4795.5
2282,20.473144531250007,218.63525390625,4794.0
2283,20.473144531250007,218.63623046875003,4792.5
2284,20.473144531250007,218.63720703125,4790.5
2285,20.473144531250007,218.63818359375,4789.0
2286,20.47314453125,218.63916015625,4787.0
2287,20.473144531250007,218.64013671875003,4785.5
2288,20.47314453125,218.64111328125,4783.5
2289,20.473144531250007,218.64208984375,4781.5
2290,20.47314453125,218.64306640625,4779.5
2291,20.473144531250007,218.64404296875,4777.0
2292,20.47314453125,218.64501953125,4775.0
2293,20.473144531250007,218.64599609375,4782.5
2294,20.473144531250007,218.64697265625,4784.0
2295,20.47314453125,218.64794921875,4785.0
2296,20.473144531250007,218.64892578125003,4786.5
2297,20.473144531250007,218.64990234375,4788.0
2298,20.47314453125,218.65087890625,4790.0
2299,20.47314453125,218.65185546875003,4792.5
2300,20.473144531250007,218.65283203125,4794.5
2301,20.47314453125,218.65380859375,4796.5
2302,20.473144531250007,218.65478515625,4799.0
2303,20.47314453125,218.65576171875,4801.0
2304,20.473144531250007,218.65673828125,4803.5
2305,20.47314453125,218.65771484375003,4805.5
2306,20.47314453125,218.65869140625,4808.0
2307,20.473144531250007,218.65966796875,4810.5
2308,20.473144531250007,218.66064453125,4812.5
2309,20.473144531250007,218.66162109374997,4815.0
2310,20.473144531250007,218.66259765625,4817.0
2311,20.473144531250007,218.66357421875,4819.5
2312,20.47314453125,218.66455078125,4822.0
2313,20.473144531250007,218.66552734375,4824.0
2314,20.47314453125,218.66650390625,4826.5
2315,20.473144531250007,218.66748046875,4828.5
2316,20.473144531250007,218.66845703125,4831.0
2317,20.473144531250007,218.66943359375,4833.0
2318,20.47314453125,218.67041015625,4835.5
2319,20.473144531250007,218.67138671875003,4838.0
2320,20.47314453125,218.67236328125,4839.0
2321,20.47314453125,218.67333984375,4840.5
2322,20.473144531250007,218.67431640625003,4842.0
2323,20.473144531250007,218.67529296875,4843.5
2324,20.47314453125,218.67626953125,4844.5
2325,20.473144531250007,218.67724609375,4846.0
2326,20.47314453125,218.67822265625,4847.0
2327,20.473144531250007,218.67919921875,4848.5
2328,20.473144531250007,218.68017578125,4849.5
2329,20.473144531250007,218.68115234375,4851.0
2330,20.473144531250007,218.68212890625,4852.0
2331,20.473144531250007,218.68310546875003,4853.5
2332,20.47314453125,218.68408203124997,4854.5
2333,20.473144531250007,218.68505859375,4856.0
2334,20.473144531250007,218.68603515625,4857.0
2335,20.47314453125,218.68701171875,4858.5
2336,20.473144531250007,218.68798828125,4860.0
2337,20.473144531250007,218.68896484375,4861.0
2338,20.47314453125,218.68994140625,4862.5
2339,20.47314453125,218.69091796875,4864.0
2340,20.473144531250007,218.69189453125,4865.0
2341,20.473144531250007,218.69287109374997,4866.5
2342,20.473144531250007,218.69384765625003,4868.0
2343,20.473144531250007,218.69482421875,4869.5
2344,20.473144531250007,218.69580078125,4870.5
2345,20.47314453125,218.69677734375,4872.0
2346,20.473144531250007,218.69775390625,4873.5
2347,20.47314453125,218.69873046875,4874.5
2348,20.473144531250007,218.69970703125,4876.0
2349,20.47314453125,218.70068359375,4877.5
2350,20.473144531250007,218.70166015625,4878.5
2351,20.47314453125,218.70263671875003,4880.0
2352,20.473144531250007,218.70361328125,4881.5
2353,20.473144531250007,218.70458984375,4883.5
2354,20.473144531250007,218.70556640625003,4887.0
2355,20.47314453125,218.70654296874997,4892.5
2356,20.47314453125,218.70751953125,4898.0
2357,20.473144531250007,218.70849609375,4904.5
2358,20.47314453125,218.70947265625,4909.5
2359,20.473144531250007,218.71044921875,4913.5
2360,20.473144531250007,218.71142578125,4915.5
2361,20.473144531250007,218.71240234375,4917.0
2362,20.47314453125,218.71337890625,4919.0
2363,20.47314453125,218.71435546875,4921.5
2364,20.47314453125,218.71533203125003,4924.0
2365,20.473144531250007,218.71630859375003,4926.5
2366,20.47314453125,218.71728515625,4929.5
2367,20.473144531250007,218.71826171875,4932.5
2368,20.473144531250007,218.71923828125,4935.5
2369,20.473144531250007,218.72021484375,4939.0
2370,20.473144531250007,218.72119140625,4943.0
2371,20.47314453125,218.72216796875,4946.5
2372,20.47314453125,218.72314453125,4949.5
2373,20.473144531250007,218.72412109375,4952.0
2374,20.47314453125,218.72509765625003,4955.0
2375,20.47314453125,218.72607421875,4958.5
2376,20.473144531250007,218.72705078125,4962.5
2377,20.47314453125,218.72802734375003,4966.5
2378,20.473144531250007,218.72900390624997,4966.5
2379,20.473144531250007,218.72998046875,4966.5
2380,20.473144531250007,218.73095703125,4966.5
2381,20.473144531250007,218.73193359375,4966.5
2382,20.473144531250007,218.73291015625,4967.5
2383,20.473144531250007,218.73388671875,4968.0
2384,20.47314453125,218.73486328125,4969.0
2385,20.473144531250007,218.73583984375,4970.0
2386,20.47314453125,218.73681640625,4971.5
2387,20.473144531250007,218.73779296874997,4973.0
2388,20.473144531250007,218.73876953125,4974.5
2389,20.473144531250007,218.73974609375,4976.5
2390,20.473144531250007,218.74072265625003,4979.0
2391,20.47314453125,218.74169921875,4980.5
2392,20.47314453125,218.74267578125,4980.0
2393,20.473144531250007,218.74365234375,4979.0
2394,20.47314453125,218.74462890625,4978.0
2395,20.472167968750004,218.62255859375,4812.0
2396,20.472167968750004,218.62353515625,4810.5
2397,20.47216796875,218.62451171875,4809.5
2398,20.472167968750004,218.62548828125,4808.0
2399,20.472167968750004,218.62646484375003,4807.0
2400,20.47216796875,218.62744140625,4805.5
2401,20.472167968750004,218.62841796875,4804.0
2402,20.472167968750004,218.62939453125,4803.0
2403,20.472167968750004,218.63037109375,4801.5
2404,20.472167968750004,218.63134765625,4800.0
2405,20.47216796875,218.63232421875,4798.5
2406,20.472167968750004,218.63330078125,4797.0
2407,20.472167968750004,218.63427734375,4795.5
2408,20.472167968750004,218.63525390625,4794.0
2409,20.472167968750004,218.63623046875003,4792.5
2410,20.472167968750004,218.63720703125,4790.5
2411,20.472167968750004,218.63818359375,4789.0
2412,20.472167968750004,218.63916015625,4787.5
2413,20.472167968750004,218.64013671875003,4785.5
2414,20.472167968750004,218.64111328125,4784.0
2415,20.472167968750004,218.64208984375,4782.5
2416,20.47216796875,218.64306640625,4781.0
2417,20.472167968750004,218.64404296875,4780.0
2418,20.47216796875,218.64501953125,4781.5
2419,20.472167968750004,218.64599609375,4785.5
2420,20.472167968750004,218.64697265625,4784.5
2421,20.47216796875,218.64794921875,4786.0
2422,20.472167968750004,218.64892578125003,4787.5
2423,20.472167968750004,218.64990234375,4789.0
2424,20.472167968750004,218.65087890625,4790.5
2425,20.472167968750004,218.65185546875003,4792.5
2426,20.472167968750004,218.65283203125,4794.5
2427,20.472167968750004,218.65380859375,4796.5
2428,20.472167968750004,218.65478515625,4798.5
2429,20.47216796875,218.65576171875,4801.0
2430,20.472167968750004,218.65673828125,4803.0
2431,20.47216796875,218.65771484375,4805.0
2432,20.472167968750004,218.65869140625,4807.5
2433,20.472167968750004,218.65966796875,4809.5
2434,20.472167968750004,218.66064453125,4812.0
2435,20.472167968750004,218.66162109374997,4814.0
2436,20.472167968750004,218.66259765625,4816.5
2437,20.472167968750004,218.66357421875,4819.0
2438,20.47216796875,218.66455078125,4821.0
2439,20.47216796875,218.66552734375,4823.5
2440,20.472167968750004,218.66650390625,4826.0
2441,20.472167968750004,218.66748046875003,4828.0
2442,20.472167968750004,218.66845703125,4830.5
2443,20.472167968750004,218.66943359375,4833.0
2444,20.472167968750004,218.67041015625,4835.0
2445,20.47216796875,218.67138671875003,4836.5
2446,20.472167968750004,218.67236328125,4838.5
2447,20.472167968750004,218.67333984375,4840.0
2448,20.472167968750004,218.67431640625003,4841.5
2449,20.472167968750004,218.67529296875,4842.5
2450,20.47216796875,218.67626953125,4844.0
2451,20.47216796875,218.67724609375,4845.0
2452,20.47216796875,218.67822265625,4846.0
2453,20.472167968750004,218.67919921875,4847.5
2454,20.472167968750004,218.68017578125,4848.5
2455,20.472167968750004,218.68115234374997,4849.5
2456,20.472167968750004,218.68212890625,4851.0
2457,20.472167968750004,218.68310546875003,4852.0
2458,20.47216796875,218.68408203125003,4853.5
2459,20.47216796875,218.68505859375,4854.5
2460,20.472167968750004,218.68603515625,4856.0
2461,20.472167968750004,218.68701171875,4857.0
2462,20.472167968750004,218.68798828125,4858.5
2463,20.472167968750004,218.68896484375,4860.0
2464,20.47216796875,218.68994140625003,4861.0
2465,20.47216796875,218.69091796875,4862.5
2466,20.472167968750004,218.69189453125,4864.0
2467,20.47216796875,218.69287109374997,4865.0
2468,20.472167968750004,218.69384765625003,4866.5
2469,20.47216796875,218.69482421875,4868.0
2470,20.472167968750004,218.69580078125,4869.0
2471,20.472167968750004,218.69677734375,4870.5
2472,20.472167968750004,218.69775390625,4872.0
2473,20.47216796875,218.69873046875,4873.0
2474,20.472167968750004,218.69970703125,4874.5
2475,20.47216796875,218.70068359375,4876.0
2476,20.472167968750004,218.70166015625,4877.0
2477,20.472167968750004,218.70263671875003,4879.0
2478,20.472167968750004,218.70361328125,4880.5
2479,20.472167968750004,218.70458984375,4883.0
2480,20.472167968750004,218.70556640625,4884.0
2481,20.47216796875,218.70654296874997,4887.5
2482,20.47216796875,218.70751953125,4894.5
2483,20.472167968750004,218.70849609375,4901.5
2484,20.47216796875,218.70947265625,4909.0
2485,20.47216796875,218.71044921875,4910.5
2486,20.47216796875,218.71142578125,4912.0
2487,20.47216796875,218.71240234375,4913.5
2488,20.47216796875,218.71337890625,4916.0
2489,20.472167968750004,218.71435546875,4918.5
2490,20.47216796875,218.71533203125003,4921.0
2491,20.472167968750004,218.71630859375003,4923.5
2492,20.472167968750004,218.71728515625,4926.5
2493,20.472167968750004,218.71826171875,4929.5
2494,20.472167968750004,218.71923828125,4932.5
2495,20.472167968750004,218.72021484375003,4936.0
2496,20.47216796875,218.72119140625,4939.5
2497,20.472167968750004,218.72216796875,4942.5
2498,20.472167968750004,218.72314453125,4946.5
2499,20.472167968750004,218.72412109375,4949.0
2500,20.472167968750004,218.72509765625003,4952.0
2501,20.472167968750004,218.72607421875,4955.5
2502,20.472167968750004,218.72705078125,4958.5
2503,20.472167968750004,218.72802734375,4961.5
2504,20.47216796875,218.72900390624997,4963.0
2505,20.472167968750004,218.72998046875,4963.5
2506,20.47216796875,218.73095703125,4964.0
2507,20.47216796875,218.73193359375,4964.5
2508,20.472167968750004,218.73291015625,4965.0
2509,20.472167968750004,218.73388671875,4966.0
2510,20.47216796875,218.73486328125,4967.0
2511,20.47216796875,218.73583984375,4968.0
2512,20.472167968750004,218.73681640625,4969.0
2513,20.472167968750004,218.73779296874997,4970.5
2514,20.472167968750004,218.73876953125,4972.0
2515,20.472167968750004,218.73974609375,4973.5
2516,20.472167968750004,218.74072265625,4975.5
2517,20.472167968750004,218.74169921875,4977.5
2518,20.47216796875,218.74267578125,4977.0
2519,20.472167968750004,218.74365234375,4976.0
2520,20.47216796875,218.74462890625,4975.5
2521,20.47119140625,218.62255859375,4811.5
2522,20.47119140625,218.62353515625,4810.5
2523,20.47119140625,218.62451171875,4809.5
2524,20.47119140625,218.62548828125,4808.0
2525,20.47119140625,218.62646484375003,4807.0
2526,20.47119140625,218.62744140625,4805.5
2527,20.47119140625,218.62841796875,4804.0
2528,20.47119140625,218.62939453125003,4803.0
2529,20.47119140625,218.63037109375,4801.5
2530,20.47119140625,218.63134765625,4800.0
2531,20.47119140625,218.63232421875,4798.5
2532,20.47119140625,218.63330078125,4797.0
2533,20.47119140625,218.63427734375,4795.5
2534,20.47119140625,218.63525390625,4794.0
2535,20.47119140625,218.63623046875003,4792.5
2536,20.47119140625,218.63720703125,4791.0
2537,20.47119140625,218.63818359375,4789.5
2538,20.47119140625,218.63916015625,4787.5
2539,20.47119140625,218.64013671875003,4786.0
2540,20.47119140625,218.64111328125,4784.5
2541,20.47119140625,218.64208984375,4783.0
2542,20.47119140625,218.64306640625,4782.0
2543,20.47119140625,218.64404296875,4782.5
2544,20.47119140625,218.64501953125,4785.0
2545,20.47119140625,218.64599609375,4786.5
2546,20.47119140625,218.64697265625,4786.5
2547,20.47119140625,218.64794921875,4787.0
2548,20.47119140625,218.64892578125003,4788.0
2549,20.47119140625,218.64990234375,4789.5
2550,20.47119140625,218.65087890625,4791.0
2551,20.47119140625,218.65185546875003,4792.5
2552,20.47119140625,218.65283203125,4794.5
2553,20.47119140625,218.65380859375,4796.5
2554,20.47119140625,218.65478515625,4798.5
2555,20.47119140625,218.65576171875,4800.5
2556,20.47119140625,218.65673828125,4802.5
2557,20.47119140625,218.65771484375003,4804.5
2558,20.47119140625,218.65869140625,4807.0
2559,20.47119140625,218.65966796875,4809.0
2560,20.47119140625,218.66064453125,4811.0
2561,20.47119140625,218.66162109374997,4813.5
2562,20.47119140625,218.66259765625,4816.0
2563,20.47119140625,218.66357421875,4818.0
2564,20.47119140625,218.66455078125,4820.5
2565,20.47119140625,218.66552734375,4823.0
2566,20.47119140625,218.66650390625,4825.5
2567,20.47119140625,218.66748046875003,4828.0
2568,20.47119140625,218.66845703125,4830.5
2569,20.47119140625,218.66943359375,4832.5
2570,20.47119140625,218.67041015625,4835.0
2571,20.47119140625,218.67138671875003,4837.5
2572,20.47119140625,218.67236328125,4838.5
2573,20.47119140625,218.67333984375,4840.0
2574,20.47119140625,218.67431640625003,4841.0
2575,20.47119140625,218.67529296875,4842.0
2576,20.47119140625,218.67626953125,4843.0
2577,20.47119140625,218.67724609375,4844.0
2578,20.47119140625,218.67822265625,4845.0
2579,20.47119140625,218.67919921875,4846.0
2580,20.47119140625,218.68017578125,4847.5
2581,20.47119140625,218.68115234374997,4848.5
2582,20.47119140625,218.68212890625,4849.5
2583,20.47119140625,218.68310546875003,4851.0
2584,20.47119140625,218.68408203125003,4852.0
2585,20.47119140625,218.68505859375,4853.5
2586,20.47119140625,218.68603515625,4854.5
2587,20.47119140625,218.68701171875,4856.0
2588,20.47119140625,218.68798828125,4857.0
2589,20.47119140625,218.68896484375,4858.5
2590,20.47119140625,218.68994140625,4860.0
2591,20.47119140625,218.69091796875,4861.0
2592,20.47119140625,218.69189453125,4862.5
2593,20.47119140625,218.69287109374997,4864.0
2594,20.47119140625,218.69384765625003,4865.0
2595,20.47119140625,218.69482421875,4866.5
2596,20.47119140625,218.69580078125,4868.0
2597,20.47119140625,218.69677734375,4869.0
2598,20.47119140625,218.69775390625,4870.5
2599,20.47119140625,218.69873046875,4871.5
2600,20.47119140625,218.69970703125,4873.0
2601,20.47119140625,218.70068359375,4874.0
2602,20.47119140625,218.70166015625,4875.5
2603,20.47119140625,218.70263671875003,4877.0
2604,20.47119140625,218.70361328125,4879.0
2605,20.47119140625,218.70458984375,4881.0
2606,20.47119140625,218.70556640625003,4883.0
2607,20.47119140625,218.70654296874997,4888.0
2608,20.47119140625,218.70751953125,4891.5
2609,20.47119140625,218.70849609375,4896.0
2610,20.47119140625,218.70947265625,4899.5
2611,20.47119140625,218.71044921875,4903.5
2612,20.47119140625,218.71142578125,4907.0
2613,20.47119140625,218.71240234375,4909.5
2614,20.47119140625,218.71337890625,4912.5
2615,20.47119140625,218.71435546875,4915.0
2616,20.47119140625,218.71533203125003,4918.0
2617,20.47119140625,218.71630859375003,4920.5
2618,20.47119140625,218.71728515625,4923.5
2619,20.47119140625,218.71826171875,4926.5
2620,20.47119140625,218.71923828125,4929.5
2621,20.47119140625,218.72021484375,4932.5
2622,20.47119140625,218.72119140625,4935.5
2623,20.47119140625,218.72216796875,4938.0
2624,20.47119140625,218.72314453125,4940.5
2625,20.47119140625,218.72412109375,4944.5
2626,20.47119140625,218.72509765625003,4948.5
2627,20.47119140625,218.72607421875,4952.0
2628,20.47119140625,218.72705078125,4954.5
2629,20.47119140625,218.72802734375,4956.5
2630,20.47119140625,218.72900390624997,4959.0
2631,20.47119140625,218.72998046875,4960.5
2632,20.47119140625,218.73095703125,4961.5
2633,20.47119140625,218.73193359375,4962.0
2634,20.47119140625,218.73291015625,4963.0
2635,20.47119140625,218.73388671875003,4963.5
2636,20.47119140625,218.73486328125,4964.5
2637,20.47119140625,218.73583984375,4965.5
2638,20.47119140625,218.73681640625,4966.5
2639,20.47119140625,218.73779296874997,4967.5
2640,20.47119140625,218.73876953125,4969.0
2641,20.47119140625,218.73974609375,4970.0
2642,20.47119140625,218.74072265625003,4971.5
2643,20.47119140625,218.74169921875,4972.0
2644,20.47119140625,218.74267578125,4972.5
2645,20.47119140625,218.74365234375,4972.5
2646,20.47119140625,218.74462890625,4972.5
2647,20.47021484375,218.62255859375,4811.5
2648,20.47021484375,218.62353515625,4810.5
2649,20.47021484375,218.62451171875,4809.5
2650,20.47021484375,218.62548828125,4808.0
2651,20.47021484375,218.62646484375003,4807.0
2652,20.47021484375,218.62744140625,4805.5
2653,20.47021484375,218.62841796875,4804.5
2654,20.47021484375,218.62939453125,4803.0
2655,20.47021484375,218.63037109374997,4801.5
2656,20.47021484375,218.63134765625,4800.0
2657,20.47021484375,218.63232421875,4799.0
2658,20.47021484375,218.63330078125,4797.5
2659,20.47021484375,218.63427734375,4796.0
2660,20.47021484375,218.63525390625,4794.5
2661,20.47021484375,218.63623046875003,4792.5
2662,20.47021484375,218.63720703125,4791.0
2663,20.47021484375,218.63818359375,4789.5
2664,20.47021484375,218.63916015625,4788.0
2665,20.47021484375,218.64013671875003,4786.0
2666,20.47021484375,218.64111328125,4784.5
2667,20.47021484375,218.64208984375,4783.0
2668,20.47021484375,218.64306640625,4781.5
2669,20.47021484375,218.64404296875,4780.5
2670,20.47021484375,218.64501953125,4781.5
2671,20.47021484375,218.64599609375,4785.5
2672,20.47021484375,218.64697265625,4787.5
2673,20.47021484375,218.64794921875,4788.0
2674,20.47021484375,218.64892578125003,4788.5
2675,20.47021484375,218.64990234375,4790.0
2676,20.47021484375,218.65087890625,4791.0
2677,20.47021484375,218.65185546875,4792.5
2678,20.47021484375,218.65283203125,4794.5
2679,20.47021484375,218.65380859375,4796.0
2680,20.47021484375,218.65478515625,4798.0
2681,20.47021484375,218.65576171875,4800.0
2682,20.47021484375,218.65673828125,4802.0
2683,20.47021484375,218.65771484375,4804.0
2684,20.47021484375,218.65869140625,4806.0
2685,20.47021484375,218.65966796875,4808.5
2686,20.47021484375,218.66064453125,4810.5
2687,20.47021484375,218.66162109374997,4812.5
2688,20.47021484375,218.66259765625,4815.0
2689,20.47021484375,218.66357421875,4817.5
2690,20.47021484375,218.66455078125,4819.5
2691,20.47021484375,218.66552734375,4822.0
2692,20.47021484375,218.66650390625,4824.5
2693,20.47021484375,218.66748046875003,4827.5
2694,20.47021484375,218.66845703125,4830.0
2695,20.47021484375,218.66943359375,4832.5
2696,20.47021484375,218.67041015625,4835.0
2697,20.47021484375,218.67138671875003,4837.5
2698,20.47021484375,218.67236328125,4838.5
2699,20.47021484375,218.67333984375,4839.5
2700,20.47021484375,218.67431640625003,4840.5
2701,20.47021484375,218.67529296875,4841.5
2702,20.47021484375,218.67626953125,4842.0
2703,20.47021484375,218.67724609375,4843.0
2704,20.47021484375,218.67822265625,4844.0
2705,20.47021484375,218.67919921875,4845.0
2706,20.47021484375,218.68017578125,4846.0
2707,20.47021484375,218.68115234375,4847.0
2708,20.47021484375,218.68212890625,4848.5
2709,20.47021484375,218.68310546875003,4849.5
2710,20.47021484375,218.68408203124997,4850.5
2711,20.47021484375,218.68505859375,4852.0
2712,20.47021484375,218.68603515625,4853.0
2713,20.47021484375,218.68701171875,4854.5
2714,20.47021484375,218.68798828125,4855.5
2715,20.47021484375,218.68896484375,4857.0
2716,20.47021484375,218.68994140625,4858.5
2717,20.47021484375,218.69091796875,4859.5
2718,20.47021484375,218.69189453125,4861.0
2719,20.47021484375,218.69287109374997,4862.5
2720,20.47021484375,218.69384765625003,4864.0
2721,20.47021484375,218.69482421875,4865.0
2722,20.47021484375,218.69580078125,4866.5
2723,20.47021484375,218.69677734375,4867.5
2724,20.47021484375,218.69775390625,4869.0
2725,20.47021484375,218.69873046875,4870.0
2726,20.47021484375,218.69970703125,4871.5
2727,20.47021484375,218.70068359375,4872.5
2728,20.47021484375,218.70166015625,4873.5
2729,20.47021484375,218.70263671875003,4874.5
2730,20.47021484375,218.70361328125,4876.0
2731,20.47021484375,218.70458984375,4878.0
2732,20.47021484375,218.70556640625003,4879.0
2733,20.47021484375,218.70654296874997,4882.5
2734,20.47021484375,218.70751953125,4887.5
2735,20.47021484375,218.70849609375,4891.5
2736,20.47021484375,218.70947265625,4895.0
2737,20.47021484375,218.71044921875,4899.0
2738,20.47021484375,218.71142578125,4902.5
2739,20.47021484375,218.71240234375,4906.0
2740,20.47021484375,218.71337890625,4909.0
2741,20.47021484375,218.71435546875,4911.5
2742,20.47021484375,218.71533203125003,4914.5
2743,20.47021484375,218.71630859375003,4917.5
2744,20.47021484375,218.71728515625,4920.5
2745,20.47021484375,218.71826171875,4923.5
2746,20.47021484375,218.71923828125,4926.5
2747,20.47021484375,218.72021484375,4929.0
2748,20.47021484375,218.72119140625,4932.0
2749,20.47021484375,218.72216796875,4935.0
2750,20.47021484375,218.72314453125,4938.5
2751,20.47021484375,218.72412109375,4941.5
2752,20.47021484375,218.72509765625003,4945.0
2753,20.47021484375,218.72607421875,4949.0
2754,20.47021484375,218.72705078125,4952.5
2755,20.47021484375,218.72802734375,4955.5
2756,20.47021484375,218.72900390624997,4957.0
2757,20.47021484375,218.72998046875,4958.0
2758,20.47021484375,218.73095703125,4959.0
2759,20.47021484375,218.73193359375,4959.5
2760,20.47021484375,218.73291015625,4960.5
2761,20.47021484375,218.73388671875003,4961.0
2762,20.47021484375,218.73486328125,4962.0
2763,20.47021484375,218.73583984375,4963.0
2764,20.47021484375,218.73681640625,4963.5
2765,20.47021484375,218.73779296874997,4964.5
2766,20.47021484375,218.73876953125,4965.5
2767,20.47021484375,218.73974609375,4966.5
2768,20.47021484375,218.74072265625003,4967.5
2769,20.47021484375,218.74169921875,4968.5
2770,20.47021484375,218.74267578125,4968.5
2771,20.47021484375,218.74365234375,4968.5
2772,20.47021484375,218.74462890625,4969.0
2773,20.469238281250004,218.62255859375,4811.5
2774,20.469238281250004,218.62353515625,4810.5
2775,20.469238281250004,218.62451171875,4809.5
2776,20.469238281250004,218.62548828125,4808.0
2777,20.469238281250004,218.62646484375003,4807.0
2778,20.469238281250004,218.62744140625,4805.5
2779,20.469238281250004,218.62841796875,4804.5
2780,20.46923828125,218.62939453125,4803.0
2781,20.469238281250004,218.63037109374997,4802.0
2782,20.46923828125,218.63134765625,4800.5
2783,20.469238281250004,218.63232421875,4799.0
2784,20.469238281250004,218.63330078125,4797.5
2785,20.46923828125,218.63427734375,4796.0
2786,20.469238281250004,218.63525390625,4794.5
2787,20.469238281250004,218.63623046875003,4793.0
2788,20.469238281250004,218.63720703125,4791.5
2789,20.46923828125,218.63818359375,4790.0
2790,20.469238281250004,218.63916015625,4788.5
2791,20.469238281250004,218.64013671875003,4786.5
2792,20.469238281250004,218.64111328125,4785.0
